"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,1426,"Tehama","CA","Red Bluff",656,167300,0.00904704463208685,0.0289052890528905,0.0541902961562697,0.0991129541837874,0.00695324034655576,"2016-05","2016-Q2",167300,0,"2016-05"
2016-05-31,3066,"Washington","NY","Glens Falls",657,127500,0.00157109190887667,0.00710900473933649,0.0111022997620936,0.00558248411376572,0.00709252945561434,"2010-08","2010-Q3",131500,-0.0304182509505703,"2010-01"
2016-05-31,2214,"Columbia","NY","Hudson",658,200000,0.00452034153691612,0.0240655401945725,0.0752688172043011,0.00394629285774206,-0.00557516396136193,"2007-07","2007-Q3",229300,-0.127780200610554,"2005-07"
2016-05-31,142,"Coos","OR","Coos Bay",659,171500,0.00941730429664508,0.0275614140203715,0.047648136835675,0.0259234975390239,-0.00354504828156355,"2007-04","2007-Q2",187700,-0.0863079381992541,"2005-10"
2016-05-31,1745,"Hamblen","TN","Morristown",660,110000,0.00640439158279963,0.0101010101010101,0.0648596321393998,0.0150171695102839,0.0154114799061207,"2016-05","2016-Q2",110000,0,"2016-05"
2016-05-31,2385,"Lawrence","OH","Huntington",661,86000,-0.0126291618828932,-0.0282485875706215,-0.052863436123348,-0.0127529990500721,0.00968229699689571,"2011-01","2011-Q1",94500,-0.0899470899470899,"2010-01"
2016-05-31,2201,"Chippewa","WI","Eau Claire",662,150300,-0.00397614314115308,-0.0131319763624425,0.036551724137931,0.0349158896845134,0.0150851407308028,"2009-11","2009-Q4",152700,-0.0157170923379175,"2009-11"
2016-05-31,1298,"Otsego","NY","Oneonta",663,116900,0.00602409638554217,0.00689061154177433,0.0290492957746479,0.00698757946475181,-0.00118978189823682,"2009-04","2009-Q2",127000,-0.0795275590551181,"2008-02"
2016-05-31,314,"Sauk","WI","Baraboo",664,164900,0.00671550671550672,0.0135218192993239,0.0048750761730652,0.0184432430113075,-0.00286518177692152,"2009-11","2009-Q4",178600,-0.0767077267637178,"2006-03"
2016-05-31,2226,"Crawford","AR","Fort Smith",665,112000,-0.0017825311942959,0.000893655049151028,0.118881118881119,0.0251899643924687,0.0227937143780503,"2016-03","2016-Q1",112400,-0.00355871886120996,"2016-03"
2016-05-31,1838,"Kershaw","SC","Columbia",666,98600,0,0.0324607329842932,0.0081799591002045,0.0170674218552438,,"2015-02","2015-Q1",99100,-0.00504540867810293,"2015-01"
2016-05-31,325,"Ward","ND","Minot",667,213200,-0.00513299113392441,-0.0147874306839187,-0.00975383186251742,0.0436402271504359,,"2015-12","2015-Q4",218400,-0.0238095238095238,"2015-02"
2016-05-31,2009,"Rutland","VT","Rutland",668,150700,0.00199468085106383,-0.00198675496688742,-0.0226977950713359,-0.00777800231574943,-0.0462998602198867,"2005-06","2005-Q2",248800,-0.394292604501608,
2016-05-31,3186,"Saint Joseph","MI","Sturgis",669,104600,0.00191570881226054,0.00770712909441233,0.0135658914728682,0.0455895769875181,0.000961083725809164,"2007-09","2007-Q3",108100,-0.032377428307123,"2007-02"
2016-05-31,1435,"Tipton","TN","Memphis",670,130100,0.00463320463320463,0.0156128024980484,0.0603096984515077,0.0230315215641073,0.0032869346081994,"2016-05","2016-Q2",130100,0,"2016-05"
2016-05-31,630,"Mason","WA","Shelton",671,207300,0.011219512195122,0.0308304326205868,0.0385771543086172,0.0117902919546431,-0.0119578329648482,"2008-03","2008-Q1",252700,-0.179659675504551,"2005-07"
2016-05-31,2285,"Franklin","NC","Raleigh",672,121300,0.00580431177446103,0.0108333333333333,0.0262267343485618,0.00828095512058602,0.00729150217312258,"2009-03","2009-Q1",128500,-0.0560311284046693,"2008-02"
2016-05-31,1397,"Stanly","NC","Albemarle",673,123400,0.00406834825061025,0.0114754098360656,0.0378469301934399,0.0241892381691726,0.00238096586206438,"2007-11","2007-Q4",130100,-0.0514988470407379,"2007-05"
2016-05-31,2303,"Garfield","OK","Enid",674,122300,-0.0137096774193548,0.000818330605564648,0.138733705772812,0.0757311714616187,,"2016-03","2016-Q1",124100,-0.0145044319097502,"2016-03"
2016-05-31,2928,"Georgetown","SC","Georgetown",675,212200,0.000471475719000471,-0.00281954887218045,0.0386686245717083,0.00458647188938888,-0.0134617903359856,"2007-09","2007-Q3",269900,-0.213782882549092,"2005-09"
2016-05-31,1539,"Belknap","NH","Laconia",676,204300,0.012388503468781,0.0292191435768262,0.0792393026941363,0.0155828714242707,-0.0135236103597224,"2006-03","2006-Q1",235500,-0.132484076433121,"2004-09"
2016-05-31,1722,"Genesee","NY","Batavia",677,109200,0.0018348623853211,-0.000914913083257091,0.0186567164179104,0.029556367230329,0.0190732945681797,"2015-11","2015-Q4",112100,-0.0258697591436218,"2015-09"
2016-05-31,2708,"Granville","NC","Oxford",678,142000,0.00353356890459364,0.0142857142857143,0.0502958579881657,0.0325250451894121,0.00220971862166031,"2016-05","2016-Q2",142000,0,"2016-05"
2016-05-31,1890,"Lowndes","MS","Columbus",679,119300,-0.00334168755221387,-0.0132340777502068,-0.0181069958847737,0.00424463479333603,0.0193431793802818,"2009-06","2009-Q2",134200,-0.111028315946349,"2008-03"
2016-05-31,2070,"Warrick","IN","Evansville",680,145600,-0.00137174211248285,-0.00546448087431694,-0.0101971447994562,0.0164400568908509,0.0101608864550327,"2015-11","2015-Q4",151500,-0.0389438943894389,"2015-03"
2016-05-31,565,"Huron","OH","Norwalk",681,101600,-0.000983284169124877,0.0099403578528827,0.105549510337323,0.0339012284472779,-0.00836204058771195,"2006-04","2006-Q2",110700,-0.0822041553748871,"2003-10"
2016-05-31,3076,"Washington","VT","Barre",682,203800,-0.00439667806546165,-0.0121182743577315,-0.0197210197210197,0.00538523370939048,-0.016421765091743,"2005-03","2005-Q1",253800,-0.197005516154452,"2004-10"
2016-05-31,382,"Barry","MI","Grand Rapids",683,139700,0.00575953923686105,0.0115858073859522,0.0535444947209653,0.0369888724316942,-0.00629071568714257,"2005-07","2005-Q3",162900,-0.142418661755678,"2004-08"
2016-05-31,1769,"Haywood","NC","Asheville",684,146100,0.0181184668989547,0.0398576512455516,0.0814211695040711,0.0484897320231878,0.0202154675911665,"2016-05","2016-Q2",146100,0,"2016-05"
2016-05-31,125,"Clay","MN","Fargo",685,176900,0.00511363636363636,0.0195965417867435,0.0586475164572113,0.0473025115518282,0.0200841112177017,"2016-05","2016-Q2",176900,0,"2016-05"
2016-05-31,3147,"Walla Walla","WA","Walla Walla",686,199100,0.00912316269640142,0.0300051733057424,0.0820652173913043,0.0305350786105587,-0.0032073775906688,"2008-05","2008-Q2",229400,-0.132083696599826,"2005-08"
2016-05-31,173,"Hall","NE","Grand Island",687,141200,0.00498220640569395,0.00929235167977126,0.0269090909090909,0.046865742139699,0.0242643656131192,"2016-05","2016-Q2",141200,0,"2016-05"
2016-05-31,1436,"Tooele","UT","Salt Lake City",688,179200,0.00617630544637844,0.0164492342597845,0.0730538922155689,0.0285132206598062,0.0133135155332793,"2008-05","2008-Q2",221600,-0.191335740072202,"2006-11"
2016-05-31,2866,"Vermilion","LA","Lafayette",689,120700,0.00919732441471572,0.0432152117545376,0.139754485363551,0.0666923181226478,0.0384072062131591,"2015-01","2015-Q1",120800,-0.000827814569536424,"2015-01"
2016-05-31,923,"Carter","TN","Johnson City",690,103500,0.00387972841901067,0.00583090379008746,0,0.0118079942447404,0.0182224324184512,"2010-02","2010-Q1",107500,-0.0372093023255814,"2009-07"
2016-05-31,280,"Pike","PA","New York",691,121800,0.00329489291598023,-0.000820344544708778,0.000821692686935086,-0.0206585878680301,-0.0352051199058206,"2008-05","2008-Q2",214600,-0.432432432432432,"2003-09"
2016-05-31,2218,"Columbia","WI","Madison",692,159200,0.00441640378548896,0.00759493670886076,0.00505050505050505,0.0192832945869468,-0.000625980115043334,"2008-08","2008-Q3",178000,-0.10561797752809,"2007-09"
2016-05-31,1768,"Hawkins","TN","Kingsport",693,112100,0.00718778077268643,0.0172413793103448,0.0635673624288425,0.0168792595151313,0.0107822671892432,"2016-05","2016-Q2",112100,0,"2016-05"
2016-05-31,393,"Boone","IN","Indianapolis",694,186400,-0.00160685591858597,-0.0127118644067797,-0.0111405835543767,0.0171580242191112,0.0101470509405679,"2015-12","2015-Q4",191800,-0.0281543274244004,"2014-09"
2016-05-31,2687,"Edgecombe","NC","Rocky Mount",695,53800,-0.00738007380073801,-0.0409982174688057,-0.0128440366972477,-0.010793895011687,-0.0193355031938905,"2006-04","2006-Q2",65600,-0.179878048780488,"1999-11"
2016-05-31,2300,"Garfield","CO","Glenwood Springs",696,328800,0.00458295142071494,0.0214352283317801,0.0640776699029126,0.0536433282264177,0.013337074115553,"2008-06","2008-Q2",364500,-0.0979423868312757,"2007-01"
2016-05-31,2292,"Franklin","VA","Roanoke",697,173900,-0.0113700966458215,-0.0186230248306998,-0.058982683982684,0.00764794996799822,-0.00850173008358468,"2008-04","2008-Q2",212200,-0.180490103675778,"2005-06"
2016-05-31,2915,"Cumberland","TN","Crossville",698,89000,0.0300925925925926,0.0595238095238095,0.0348837209302326,0.00618037451543763,,"2014-11","2014-Q4",92800,-0.040948275862069,"2014-08"
2016-05-31,2894,"Broomfield","CO","Denver",699,363600,0.00915903413821815,0.0253807106598985,0.12118408880666,0.0769363365991838,0.0326849477556783,"2016-05","2016-Q2",363600,0,"2016-05"
2016-05-31,3115,"Pearl River","MS","Picayune",700,130300,0.00695517774343122,-0.00382262996941896,0.0949579831932773,-0.0141170856044293,0.00336139457640972,"2008-02","2008-Q1",144600,-0.0988934993084371,"2006-08"
2016-05-31,2058,"Tuscola","MI",,701,75500,0.00265604249667995,0.0013262599469496,-0.00264200792602378,0.0304020617334579,,"2015-02","2015-Q1",76600,-0.0143603133159269,"2015-01"
2016-05-31,589,"Lamar","MS","Hattiesburg",702,148200,0.000675219446320054,0.00202839756592292,0.0102249488752556,-0.00635476424049086,-0.000403959340146476,"2009-11","2009-Q4",170600,-0.131301289566237,"2006-09"
2016-05-31,1024,"Fulton","NY","Gloversville",703,102400,-0.00292112950340798,-0.0125361620057859,0.025025025025025,0.000979433807680063,0.000293441789099846,"2007-10","2007-Q4",117500,-0.128510638297872,"2006-06"
2016-05-31,3257,"Kenai Peninsula","AK",,704,219900,0.000910332271279017,0.00502742230347349,0.0333646616541353,0.0106067277110364,,"2010-04","2010-Q2",221800,-0.00856627592425609,"2010-03"
2016-05-31,2193,"Cherokee","SC","Gaffney",705,77400,0.00650195058517555,0.0117647058823529,0.0487804878048781,0.0256314207269879,0.0157534290554642,"2008-06","2008-Q2",78000,-0.00769230769230769,"2008-05"
2016-05-31,3087,"Carson City","NV","Carson City",706,241300,-0.0138945647731917,0,0.143060161061108,0.0919965379470058,-0.0310841609119594,"2005-07","2005-Q3",438900,-0.45021645021645,
2016-05-31,3020,"San Benito","CA","San Jose",707,470700,0.00426712182632814,-0.00148493848112007,0.0898356100949294,0.125781236710666,,"2016-02","2016-Q1",471400,-0.00148493848112007,"2016-01"
2016-05-31,1044,"Gordon","GA","Calhoun",708,113500,-0.00175901495162709,-0.0043859649122807,0.0412844036697248,0.0331984965106089,-0.0130249855550668,"2008-02","2008-Q1",144500,-0.214532871972318,"2003-03"
2016-05-31,1468,"Walton","FL","Crestview-Fort Walton Beach-Destin",709,314800,0.00575079872204473,0.0138486312399356,0.0413496526629176,0.0700458184934547,-0.036714837724395,"2005-10","2005-Q4",472900,-0.334320152252062,"2004-05"
2016-05-31,696,"Roane","TN","Knoxville",710,122700,0.00491400491400491,0.00573770491803279,-0.0152487961476726,0.00246308403599915,0.00451090323656311,"2007-12","2007-Q4",127000,-0.0338582677165354,"2006-11"
2016-05-31,392,"Boone","IL","Rockford",711,145500,0,0.0111188325225851,0.0682819383259912,0.0141931215589544,-0.0233616681390235,"2006-07","2006-Q3",184600,-0.21180931744312,"2002-04"
2016-05-31,1615,"Chisago","MN","Minneapolis-St Paul",712,199600,0.00301507537688442,0.0288659793814433,0.0651013874066169,0.0575338063645077,-0.0134742374418878,"2006-06","2006-Q2",229000,-0.128384279475983,"2003-10"
2016-05-31,164,"Gila","AZ","Payson",713,170500,0.0047142015321155,0.0166964818127609,0.075031525851198,0.0302450048160947,-0.0202009025849158,"2008-02","2008-Q1",217100,-0.214647627821281,"2005-09"
2016-05-31,259,"Ogle","IL","Rochelle",714,64600,-0.0137404580152672,-0.0555555555555556,-0.277404921700224,-0.113367303965017,,"2009-08","2009-Q3",141500,-0.543462897526502,
2016-05-31,312,"Rusk","TX","Longview",715,118500,0.00423728813559322,0.00508905852417303,-0.00836820083682008,0.013527922656744,,"2015-03","2015-Q1",120000,-0.0125,"2015-01"
2016-05-31,208,"Knox","IL","Galesburg",716,71100,0.00140845070422535,-0.0179558011049724,0.00994318181818182,0.0168534594376364,,"2009-11","2009-Q4",95700,-0.25705329153605,
2016-05-31,947,"Coffee","TN","Tullahoma",717,125600,0.00399680255795364,0.0112721417069243,0.0753424657534247,0.0337359080879442,0.0188545565179594,"2016-05","2016-Q2",125600,0,"2016-05"
2016-05-31,3222,"Saint Charles","LA","New Orleans",718,178400,-0.00390843104410944,-0.00612813370473538,-0.0669456066945607,0.015124642112994,0.0115789245237941,"2015-04","2015-Q2",191800,-0.0698644421272158,"2014-04"
2016-05-31,1824,"Johnson","MO","Warrensburg",719,144800,0.0197183098591549,0.00138312586445367,0.0342857142857143,,,"2015-10","2015-Q4",150000,-0.0346666666666667,"2015-07"
2016-05-31,2862,"Van Zandt","TX",,720,114600,-0.00347826086956522,-0.0320945945945946,0.0542778288868445,,,"2016-01","2016-Q1",118700,-0.0345408593091828,"2015-09"
2016-05-31,1872,"Lincoln","MO","St. Louis",721,147300,0.00614754098360656,0.0102880658436214,0.0257660167130919,0.031240306456098,-0.00692497089405808,"2007-07","2007-Q3",160400,-0.0816708229426434,"2005-12"
2016-05-31,527,"Grady","OK","Oklahoma City",722,124000,-0.0008058017727639,-0.0008058017727639,0.0698878343399482,0.0466968242693082,0.0409607614396115,"2016-03","2016-Q1",124200,-0.00161030595813205,"2016-01"
2016-05-31,773,"Union","OH","Columbus",723,176800,0.00169971671388102,-0.0045045045045045,0.0219653179190751,0.0308248923932319,0.00766653642499882,"2015-11","2015-Q4",180200,-0.0188679245283019,"2015-09"
2016-05-31,110,"Cass","MI","South Bend",724,114800,0.000871839581517001,-0.00433651344319167,0.0132391879964696,-0.0245619173072708,,"2010-09","2010-Q3",137600,-0.165697674418605,
2016-05-31,1190,"McMinn","TN","Athens",725,120000,0.00925147182506308,0.0101010101010101,0.0517090271691499,0.0314249347238447,0.0103114593179361,"2016-05","2016-Q2",120000,0,"2016-05"
2016-05-31,2689,"Effingham","GA","Savannah",726,161200,0.00311138767890479,0.0151133501259446,0.0689655172413793,0.0258326755414564,-0.00494940633779617,"2008-08","2008-Q3",183100,-0.119606772255598,"2005-09"
2016-05-31,1313,"Pender","NC","Wilmington",727,210600,0.00669216061185468,0.0193610842207164,0.0728476821192053,0.0210157271173752,-0.0257955621255649,"2007-02","2007-Q1",279100,-0.245431744894303,"2005-07"
2016-05-31,491,"Eagle","CO","Edwards",728,627800,0.00335624101006872,0.00592853709341452,0.0722459436379163,0.0587969338425098,0.00299556648454735,"2007-12","2007-Q4",695700,-0.0975995400316228,"2006-08"
2016-05-31,249,"Lyon","NV","Fernley",729,181900,0.00497237569060773,0.0196188340807175,0.114583333333333,0.0987297236679754,-0.0376880451182979,"2006-05","2006-Q2",267100,-0.318981654810932,"2004-07"
2016-05-31,2287,"Franklin","NY","Malone",730,82400,-0.0108043217286915,-0.0283018867924528,0.0210656753407683,0.0115550508890574,0.0182018395953256,"2009-11","2009-Q4",89900,-0.0834260289210234,"2009-01"
2016-05-31,2880,"Worcester","MD","Salisbury",731,211400,0.00142112742775936,0.00810681926561755,0.00955109837631328,-0.00188148087788986,-0.0383620345651321,"2006-02","2006-Q1",314700,-0.328249126151891,"2003-06"
2016-05-31,2753,"Jefferson","TN","Morristown",732,127600,0,-0.0039032006245121,0.0365556458164094,0.0518538574745104,0.0033525331544717,"2007-08","2007-Q3",136800,-0.0672514619883041,"2006-12"
2016-05-31,2369,"La Plata","CO","Durango",733,334100,0.00693188667872212,0.0226507499234772,0.0559418457648546,0.0266712977532344,0.0116701838273987,"2016-05","2016-Q2",334100,0,"2016-05"
2016-05-31,184,"Hood","TX","Dallas-Fort Worth",734,179500,0.00842696629213483,0.0187287173666288,0.0633886255924171,0.00728757521519841,0.0155722178673969,"2016-05","2016-Q2",179500,0,"2016-05"
2016-05-31,748,"Tioga","NY","Binghamton",735,107000,0.00375234521575985,0.015180265654649,-0.0201465201465201,0.00169078553711932,0.00965209619394614,"2007-05","2007-Q2",114300,-0.0638670166229221,"2006-11"
2016-05-31,2073,"Watauga","NC","Boone",736,216100,0,-0.0123400365630713,-0.00506445672191529,-0.00411348500894249,-0.00998024259896069,"2008-02","2008-Q1",264600,-0.183295540438398,"2005-06"
2016-05-31,3068,"Washington","OK","Bartlesville",737,97000,-0.00614754098360656,-0.0142276422764228,0.0706401766004415,0.0403314633463301,0.0308272038488218,"2016-02","2016-Q1",98400,-0.0142276422764228,"2015-12"
2016-05-31,2194,"Cherokee","TX","Jacksonville",738,93700,0.0118790496760259,0.0647727272727273,0.126201923076923,,,"2016-05","2016-Q2",93700,0,"2016-05"
2016-05-31,908,"Camden","GA","St. Marys",739,151100,0.00935203740814963,0.0264945652173913,0.082378223495702,0.0266199918195364,-0.012756846764076,"2008-03","2008-Q1",177500,-0.148732394366197,"2005-01"
2016-05-31,555,"Henry","IL","Davenport",740,109700,0.0101289134438306,0.0195167286245353,0.0290806754221388,0.021357764897433,0.0104179052661906,"2016-05","2016-Q2",109700,0,"2016-05"
2016-05-31,2186,"Chenango","NY",,741,79400,-0.00625782227784731,-0.0161090458488228,-0.0352369380315917,-0.0160716588695642,0.00372769337282963,"2008-05","2008-Q2",89500,-0.112849162011173,"2006-11"
2016-05-31,1853,"LeFlore","OK","Fort Smith",742,77000,-0.0115532734274711,-0.0277777777777778,0.032171581769437,0.0313103064775451,,"2016-01","2016-Q1",79300,-0.0290037831021438,"2015-10"
2016-05-31,2979,"Montgomery","NY","Amsterdam",743,89800,-0.00443458980044346,-0.0153508771929825,-0.00111234705228031,-0.00740499618779333,0.000334690999272969,"2009-11","2009-Q4",110700,-0.188798554652213,"2006-06"
2016-05-31,1068,"Grundy","IL","Chicago",744,175200,0.00921658986175115,0.0287727539635937,0.0682926829268293,0.00747048514493565,-0.0116590552897805,"2007-01","2007-Q1",201600,-0.130952380952381,"2005-02"
2016-05-31,2244,"Dearborn","IN","Cincinnati",745,149900,0.00200534759358289,-0.00596816976127321,0.00874831763122476,0.0159454084744841,0.00395388627556748,"2005-10","2005-Q4",154100,-0.027255029201817,"2004-12"
2016-05-31,1559,"Bristol","RI","Providence",746,309500,0.00194237617351894,0.00356679636835279,0.0431412200876306,0.0121251605721946,-0.016223799124395,"2006-08","2006-Q3",369500,-0.162381596752368,"2004-04"
2016-05-31,590,"Lamar","TX","Paris",747,76100,0.00395778364116095,-0.0116883116883117,0.0367847411444142,0.0108573620849108,,"2010-04","2010-Q2",77600,-0.0193298969072165,"2010-03"
