"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,397972,"Hempfield Township","PA","Youngstown","Mercer",6477,116000,-0.0076988879384089,-0.0194420963651733,0.0175438596491228,0.0157145026039509,0.0178391990739168,"2016-02","2016-Q1",118300,-0.0194420963651733,"2015-08"
2016-05-31,396841,"Holden Heights","FL","Orlando","Orange",6478,187300,0.00915948275862069,0.0359513274336283,0.138601823708207,0.0791096134409919,-0.0260191734104691,"2006-08","2006-Q3",251800,-0.256155679110405,"2005-06"
2016-05-31,49236,"Greenbrier","TN","Nashville","Robertson",6479,147000,0.0110041265474553,0.038135593220339,0.0706482155863074,0.028067128061563,0.0153734376215355,"2016-05","2016-Q2",147000,0,"2016-05"
2016-05-31,123559,"Bay Hill","FL","Orlando","Orange",6480,488400,0.00680272108843537,0.0376035691523263,0.0395913154533844,0.059513246513067,-0.0158996837993505,"2007-03","2007-Q1",596600,-0.181361045926919,"2005-07"
2016-05-31,56857,"Tyrone","GA","Atlanta","Fayette",6481,260700,0.00230680507497117,0.00851063829787234,0.0571776155717762,0.035663671870489,-0.00338823784390863,"2007-05","2007-Q2",277400,-0.0602018745493872,"2005-09"
2016-05-31,398171,"Amwell Township","PA","Pittsburgh","Washington",6482,155600,0.00646830530401035,0.0216677609980302,0.0934645115952214,0.0403123137361754,0.0210011984715615,"2016-05","2016-Q2",155600,0,"2016-05"
2016-05-31,133552,"Waimea","HI","Hilo","Hawaii",6483,432400,0.0102803738317757,0.0212564950401512,0.0791115547791365,0.0580519143266374,-0.0143023645902504,"2005-12","2005-Q4",523100,-0.173389409290767,"2005-02"
2016-05-31,11517,"Frackville","PA","Pottsville","Schuylkill",6484,52400,-0.0150375939849624,-0.00945179584120983,-0.0223880597014925,0.000765111836529719,-0.00803055485823079,"2007-07","2007-Q3",65700,-0.202435312024353,"2005-04"
2016-05-31,3494,"Avon","CO","Edwards","Eagle",6485,536500,0.00130645763344532,0.0101675767275466,0.0978105177000205,0.0506314889397557,-0.0100796146449853,"2008-01","2008-Q1",634300,-0.154185716537916,"2005-08"
2016-05-31,199222,"Amberley","OH","Cincinnati","Hamilton",6486,291100,0.00413935839944809,0.017120894479385,0.0547101449275362,0.0354214330163651,-0.00383407376978917,"2006-05","2006-Q2",302500,-0.0376859504132231,"2005-02"
2016-05-31,9738,"Maggie Valley","NC","Asheville","Haywood",6487,158000,0.0115236875800256,0.0353866317169069,0.0273081924577373,0.0218712279416942,0.0174503150562042,"2016-05","2016-Q2",158000,0,"2016-05"
2016-05-31,397087,"Lykens Township","PA","Harrisburg","Dauphin",6488,97100,0.00621761658031088,0.0396145610278373,0.143698468786808,0.0212723159197683,0.0181689239222858,"2016-05","2016-Q2",97100,0,"2016-05"
2016-05-31,397050,"Town of Chatham","NY","Hudson","Columbia",6489,195900,0.00513083632632119,0.0213764337851929,0.0453575240128068,-0.00542364020487729,-0.00735082579946011,"2007-07","2007-Q3",227200,-0.137764084507042,"2005-07"
2016-05-31,15490,"Montague","NJ","New York","Sussex",6490,192300,-0.00927357032457496,-0.0203769740193581,0.0525451559934319,0.00886322683516583,-0.027520682060622,"2007-07","2007-Q3",263700,-0.270762229806598,"2004-09"
2016-05-31,12895,"Myakka City","FL","North Port-Sarasota-Bradenton","Manatee",6491,283500,0.00496277915632754,0.0092559629761481,0.0791777693186144,0.0699275793323753,-0.0296596501117263,"2006-01","2006-Q1",404200,-0.298614547253835,"2004-09"
2016-05-31,397311,"Ulysses","NY","Ithaca","Tompkins",6492,192300,0.00997899159663865,0.0217853347502657,-0.009783728115345,0.0302232698878881,0.027646673473428,"2015-07","2015-Q3",195100,-0.0143516145566376,"2015-01"
2016-05-31,31160,"Dallastown","PA","York","York",6493,115600,0.000865800865800866,0,-0.00172711571675302,-0.00223408316106022,-0.00545550686456553,"2007-12","2007-Q4",131000,-0.117557251908397,"2006-01"
2016-05-31,30929,"Clear Lake","MN","Minneapolis-St Paul","Sherburne",6494,228000,0.00396301188903567,0.0201342281879195,0.0536044362292052,0.0470208514018351,-0.00692199171912,"2006-04","2006-Q2",244700,-0.0682468328565591,"2005-04"
2016-05-31,6797,"Roberts","WI","Minneapolis-St Paul","Saint Croix",6495,240100,-0.00166320166320166,0.00586510263929619,0.0457317073170732,0.0418487186203318,0.0248720685656059,"2016-04","2016-Q2",240500,-0.00166320166320166,"2016-03"
2016-05-31,29020,"Parsons","TN",,"Decatur",6496,67600,0.015015015015015,0.0416024653312789,0.0645669291338583,0.0336140754740164,0.0201022209878365,"2016-05","2016-Q2",67600,0,"2016-05"
2016-05-31,398183,"Fayette","NY","Seneca Falls","Seneca",6497,131200,-0.0172284644194757,-0.04163623082542,-0.0374174614820249,-0.00166844551686662,0.0125641045570291,"2015-08","2015-Q3",140100,-0.0635260528194147,"2012-01"
2016-05-31,32396,"Lake Panasoffkee","FL","The Villages","Sumter",6498,129300,0.00310318076027929,0.000773993808049536,-0.154901960784314,0.0177693417741149,,"2015-05","2015-Q2",153000,-0.154901960784314,"2014-07"
2016-05-31,5241,"Huntington Woods","MI","Detroit","Oakland",6499,336100,0.000595415302173266,0.00779610194902549,0.0225129297231518,0.0790995301811672,0.00171193299546291,"2016-05","2016-Q2",336100,0,"2016-05"
2016-05-31,397064,"Town of Argyle","NY","Glens Falls","Washington",6500,151700,0.00264375413086583,0.0153949129852744,0.0462068965517241,0.0189629202299111,0.0193033486639003,"2016-05","2016-Q2",151700,0,"2016-05"
2016-05-31,28817,"Forestdale","MA","Cape Cod","Barnstable",6501,309000,0.00324675324675325,0.0144451739986868,0.039004707464694,0.0228451246824861,-0.0136427888824024,"2006-01","2006-Q1",361400,-0.144991698948533,"2003-09"
2016-05-31,46643,"Mount Pleasant","TN","Nashville","Maury",6502,91700,0.00548245614035088,0.0396825396825397,0.0361581920903955,0.0253783957387981,0.0121103802096805,"2016-05","2016-Q2",91700,0,"2016-05"
2016-05-31,10784,"Charlotte","VT","Burlington","Chittenden",6503,474300,0.000844059928254906,-0.00503461296412838,-0.0498798076923077,-0.00284297423729962,,"2009-11","2009-Q4",558400,-0.15060888252149,
2016-05-31,28313,"Culleoka","TN","Nashville","Maury",6504,147900,-0.00404040404040404,0.00543847722637661,0.0859030837004405,0.0470949413833555,0.0186890293737672,"2016-04","2016-Q2",148500,-0.00404040404040404,"2016-03"
2016-05-31,7171,"South Russell","OH","Cleveland","Geauga",6505,301800,-0.00198412698412698,-0.00231404958677686,0.0209742895805142,0.0245757091887775,-0.00315848066138746,"2007-06","2007-Q2",325300,-0.0722410083000307,"2004-12"
2016-05-31,29535,"Slinger","WI","Milwaukee","Washington",6506,231400,0.00477637863656101,0.0149122807017544,0.0211827007943513,0.0197919376160147,0.00316593142057853,"2003-07","2003-Q3",271000,-0.146125461254613,
2016-05-31,11065,"Deerfield","NH","Boston","Rockingham",6507,290100,0.00138073869520193,0.0150454863540938,0.0480491329479769,0.0346244846661663,-0.00430839481335543,"2006-03","2006-Q1",305100,-0.0491642084562439,"2005-05"
2016-05-31,46861,"Odon","IN","Washington","Daviess",6508,97200,0.00725388601036269,0.0681318681318681,0.158522050059595,0.0335888380732929,0.0208195485693341,"2016-05","2016-Q2",97200,0,"2016-05"
2016-05-31,32873,"Millvale","PA","Pittsburgh","Allegheny",6509,59300,0,0.0154109589041096,0.144787644787645,0.033058300082444,0.0149937764305166,"2016-05","2016-Q2",59300,0,"2016-05"
2016-05-31,44587,"Chisago City","MN","Minneapolis-St Paul","Chisago",6510,242900,0.00955943474646717,0.0279305966991113,0.107615139078887,0.0617713486226275,-0.00926675370047636,"2005-10","2005-Q4",270700,-0.102696712227558,"2004-03"
2016-05-31,7796,"Waverly","NE","Lincoln","Lancaster",6511,161600,0,0.00497512437810945,0.0513988288874431,0.0283785427124013,0.016799972746453,"2016-05","2016-Q2",161600,0,"2016-05"
2016-05-31,397697,"Hampton Township","NJ","New York","Sussex",6512,227700,-0.00697775839511557,-0.00175361683472161,0.0575940548072457,-0.00113795813093653,-0.0288689274611351,"2007-05","2007-Q2",310100,-0.265720735246695,"2003-09"
2016-05-31,17174,"Broadmoor Village","CA","San Francisco","San Mateo",6513,807400,0.0140668173825672,0.0377892030848329,0.150470219435737,0.113958237476777,0.015191337425944,"2016-05","2016-Q2",807400,0,"2016-05"
2016-05-31,14863,"Bondurant","IA","Des Moines","Polk",6514,200800,0.00149625935162095,0.00853842290306379,0.0680851063829787,0.0386729349342922,0.0191530478462458,"2016-05","2016-Q2",200800,0,"2016-05"
2016-05-31,38097,"Crystal City","MO","St. Louis","Jefferson",6515,112300,-0.00266429840142096,-0.00354924578527063,0.051498127340824,0.00287412681143695,-0.0176579743208292,"2007-04","2007-Q2",138100,-0.186821144098479,"2005-04"
2016-05-31,27294,"Strasburg","OH","New Philadelphia","Tuscarawas",6516,140200,0.00142857142857143,-0.00426136363636364,0.00214438884917798,0.0366644930654081,0.00961979879483876,"2015-12","2015-Q4",142300,-0.0147575544624034,"2015-08"
2016-05-31,12888,"Murfreesboro","NC",,"Hertford",6517,120300,-0.0139344262295082,-0.00496277915632754,0.118029739776952,,,"2012-09","2012-Q3",135100,-0.109548482605477,
2016-05-31,26896,"Saginaw","MN","Duluth","Saint Louis",6518,168600,0.00656716417910448,0.00656716417910448,0.0362630608481868,0.0156558969277556,0.0109520980783306,"2016-05","2016-Q2",168600,0,"2016-05"
2016-05-31,397852,"Colerain Township","PA","Lancaster","Lancaster",6519,259800,0.00231481481481481,0.0160344153304654,0.0843071786310517,0.0187121589003161,0.000308451815177246,"2007-07","2007-Q3",271400,-0.0427413411938099,"2006-07"
2016-05-31,25779,"Mason","MI","Lansing","Ingham",6520,153900,-0.00194552529182879,0.00391389432485323,0.0377612946729602,0.0401555942581164,-0.00866876005683059,"2005-12","2005-Q4",170300,-0.0963006459189665,"2002-04"
2016-05-31,395759,"Town of Rowley","MA","Boston","Essex",6521,433200,-0.00161327494814473,-0.00459558823529412,0.0126227208976157,0.0323210926421984,-0.0000230810955302863,"2015-12","2015-Q4",436200,-0.00687757909215956,"2015-11"
2016-05-31,51826,"Eastham","MA","Cape Cod","Barnstable",6522,419800,0.000953743443013829,0.00454654223498445,0.00962000962000962,0.00636066253580547,-0.00714325799197113,"2005-05","2005-Q2",459600,-0.0865970409051349,"2004-06"
2016-05-31,11014,"Cumberland","IN","Indianapolis","Hancock",6523,142600,-0.00209937018894332,-0.0212765957446809,-0.0151933701657459,0.00731051043276953,-0.00597028986689052,"2002-03","2002-Q1",191000,-0.253403141361257,"1997-11"
2016-05-31,37028,"Berryton","KS","Topeka","Shawnee",6524,182200,-0.0161987041036717,-0.0380147835269271,0.029960429621255,0.0127691234972171,,"2014-09","2014-Q3",191300,-0.047569262937794,"2014-05"
2016-05-31,46681,"Natalia","TX","San Antonio","Medina",6525,183300,-0.00488599348534202,0.0206013363028953,0.0719298245614035,0.0605773626052373,,"2016-04","2016-Q2",184200,-0.00488599348534202,"2016-04"
2016-05-31,6149,"New Freedom","PA","York","York",6526,235500,0.00127551020408163,0.014648858250754,0.0709413369713506,0.015749476590075,-0.0197193845589334,"2006-06","2006-Q2",288200,-0.182859125607217,"2005-07"
2016-05-31,27980,"Windsor Heights","IA","Des Moines","Polk",6527,175700,-0.00113700966458215,0.00285388127853881,0.0539892021595681,0.0288625487097585,0.0138638939164919,"2016-04","2016-Q2",175900,-0.00113700966458215,"2016-03"
2016-05-31,31868,"Greenwich","OH","Norwalk","Huron",6528,92500,-0.00215749730312837,0.00108225108225108,0.105137395459976,0.0450752567673025,-0.00401787408652221,"2006-08","2006-Q3",96800,-0.0444214876033058,"2006-02"
2016-05-31,19459,"Mooringsport","LA","Shreveport","Caddo",6529,85400,0.00234741784037559,0.0289156626506024,0.0569306930693069,0.0185540561819157,,"2016-05","2016-Q2",85400,0,"2016-05"
2016-05-31,23771,"Boonville","NC","Winston-Salem","Yadkin",6530,101800,0.0089197224975223,0.00992063492063492,0.0231155778894472,0.0193450282941658,-0.00671931633989764,"2007-08","2007-Q3",115300,-0.117085862966175,"2005-07"
2016-05-31,398005,"Town of West Brookfield","MA","Worcester","Worcester",6531,217000,0,-0.00504355800091701,0.0245514636449481,0.0206693174951655,-0.0117395679861151,"2006-05","2006-Q2",244200,-0.111384111384111,"2004-06"
2016-05-31,43788,"Deridder","LA","De Ridder","Beauregard",6532,125500,0.00480384307445957,0.0178426601784266,-0.0263770364623739,0.0355250828468978,0.0477722675349075,"2015-03","2015-Q1",131200,-0.0434451219512195,"2014-12"
2016-05-31,7766,"Wartburg","TN","Knoxville","Morgan",6533,83200,-0.00834326579261025,-0.00597371565113501,0.0976253298153034,0.0299111891054871,-0.00353601650128055,"2006-07","2006-Q3",89100,-0.0662177328843996,"2006-04"
2016-05-31,32145,"Indian River Shores","FL","Vero Beach","Indian River",6534,782900,0.0065569555155567,0.0282374573154715,0.124048815506102,0.0694628854477388,-0.00703861060969702,"2006-05","2006-Q2",840200,-0.0681980480837896,"2005-04"
2016-05-31,8306,"Bunker Hill Village","TX","Houston","Harris",6535,1374500,-0.0171612441902038,-0.0384077235203582,-0.0149777841479146,0.0535369133257744,,"2016-01","2016-Q1",1435500,-0.0424939045628701,"2014-07"
2016-05-31,33661,"Ridgely","MD",,"Caroline",6536,177700,0.0136908157444381,0.02479815455594,0.0888480392156863,-0.00245785567343237,-0.0357743310998431,"2006-08","2006-Q3",257300,-0.309366498251069,"2004-09"
2016-05-31,397107,"Springdale","WI","Madison","Dane",6537,380400,-0.00288335517693316,-0.00678851174934726,0.0272751822846341,0.0156394671516797,,"2016-03","2016-Q1",384300,-0.0101483216237315,"2016-02"
2016-05-31,50710,"Alva","FL","Fort Myers","Lee",6538,196900,0.0191511387163561,0.0395987328405491,0.18187274909964,0.0826087832210627,-0.0398816841748341,"2006-01","2006-Q1",321200,-0.386986301369863,"2004-11"
2016-05-31,10710,"Carbondale","CO","Glenwood Springs","Garfield",6539,450500,0.0130425005621767,0.0203850509626274,0.0231660231660232,0.0848573441216831,0.0239371597891622,"2008-06","2008-Q2",517800,-0.129972962533797,"2007-07"
2016-05-31,31630,"Fowler","IN","Lafayette-West Lafayette","Benton",6540,79500,0.0324675324675325,0.0642570281124498,0.0501981505944518,0.0109145107578614,-0.00920212978030466,"2004-09","2004-Q3",95900,-0.171011470281543,"2003-11"
2016-05-31,46383,"Malvern","OH","Canton","Carroll",6541,135900,0.0089086859688196,0.0164547494390426,-0.0368532955350815,0.0377795369119842,0.0129433442026654,"2015-02","2015-Q1",145100,-0.0634045485871813,"2013-03"
2016-05-31,397229,"Hopewell","NY","Rochester","Ontario",6542,119100,-0.00584307178631052,-0.00915141430948419,-0.0189456342668863,0.0140037018917381,0.0112445996670021,"2015-10","2015-Q4",123300,-0.0340632603406326,"2014-05"
2016-05-31,16671,"Hounsfield","NY","Watertown","Jefferson",6543,157600,-0.00755667506297229,-0.00818124606670862,-0.0425273390036452,0.00307382848703686,0.0182702277719975,"2014-02","2014-Q1",167700,-0.060226595110316,"2012-07"
2016-05-31,126639,"White City","FL","Port St. Lucie","Saint Lucie",6544,182400,0.00164744645799012,0.0252951096121417,0.144291091593476,0.0783345116813456,-0.0370989100891942,"2006-04","2006-Q2",266300,-0.315058205031919,"2004-07"
2016-05-31,26151,"Nichols Hills","OK","Oklahoma City","Oklahoma",6545,559600,0.00143163922691482,0.0219138056975895,0.0979007259172062,0.0611013694656746,0.0477783820429942,"2016-05","2016-Q2",559600,0,"2016-05"
2016-05-31,5646,"Lineville","AL",,"Clay",6546,109000,0.00646352723915051,0.00739371534195933,0.0760118460019743,0.0231800098039157,0.00815206405924074,"2015-12","2015-Q4",109700,-0.00638103919781222,"2015-11"
2016-05-31,33502,"Port Vue","PA","Pittsburgh","Allegheny",6547,62900,-0.0094488188976378,-0.0217729393468118,0.0465890183028286,0.0209712606961487,0.00919217696757357,"2016-02","2016-Q1",64300,-0.0217729393468118,"2015-10"
2016-05-31,54785,"Union","KY","Cincinnati","Boone",6548,233300,0.0017174753112924,0.00821089023336214,0.0382732532265243,0.0183733533041537,0.00362904678432252,"2016-05","2016-Q2",233300,0,"2016-05"
2016-05-31,14808,"Blauvelt","NY","New York","Rockland",6549,491400,0.00470251482314455,0.0203488372093023,0.0574564234990316,0.0118026779771623,-0.0144685944932365,"2006-02","2006-Q1",576400,-0.147467036780014,"2004-08"
2016-05-31,55797,"Gibsonia","FL","Lakeland","Polk",6550,143300,0.00702740688685875,0.0243030736240172,0.118657298985168,0.079397647295117,-0.0239978725967578,"2006-10","2006-Q4",195300,-0.266257040450589,"2005-04"
2016-05-31,51274,"Carmel Valley","CA","Salinas","Monterey",6551,951200,0.0072003388394748,0.0262164203258172,0.112124400795043,0.0716778699446206,-0.0212824192550789,"2006-05","2006-Q2",1179500,-0.193556591776176,"2004-11"
2016-05-31,397617,"Point Township","PA","Sunbury","Northumberland",6552,130900,-0.00833333333333333,-0.0209424083769634,-0.0403225806451613,0.0048049330402169,0.0193219943204834,"2014-10","2014-Q4",144400,-0.0934903047091413,"2013-11"
2016-05-31,22131,"Dupont","WA","Seattle","Pierce",6553,294200,0.00443837487196996,0.0106492614221917,0.0176409546869595,0.022130876685347,-0.0017505324095205,"2007-02","2007-Q1",315800,-0.0683977200759975,"2006-03"
2016-05-31,13390,"Preston","MD",,"Caroline",6554,174000,0.0046189376443418,0.00403923831506059,0.117533718689788,0.0190926437683601,-0.028274540186218,"2006-10","2006-Q4",238100,-0.269214615707686,"2005-01"
2016-05-31,29733,"South Toms River","NJ","New York","Ocean",6555,172000,0,0.00116414435389988,0.0171496156120639,-0.00196510593281229,-0.0308919550407545,"2006-09","2006-Q3",236300,-0.272111722386796,"2004-07"
2016-05-31,39132,"Jackson","CA",,"Amador",6556,284400,0.00886839304717985,0.019720329867336,0.126782884310618,0.0360902026080596,,"2016-05","2016-Q2",284400,0,"2016-05"
2016-05-31,13157,"Pagedale","MO","St. Louis","Saint Louis",6557,50800,-0.00392156862745098,-0.0135922330097087,-0.00974658869395711,-0.0349829107148791,-0.0374371908845622,"2007-05","2007-Q2",81100,-0.373612823674476,"1999-09"
2016-05-31,26927,"Salem","SC","Seneca","Oconee",6558,239200,0.00125575554625366,0.000418235048097031,0.00251466890192791,0.0162294311891289,-0.00259631624161349,"2008-02","2008-Q1",276600,-0.135213304410701,"2005-10"
2016-05-31,39758,"Merrill","MI","Saginaw","Saginaw",6559,92300,0.013172338090011,0.0154015401540154,-0.0619918699186992,-0.00215287250741436,-0.0113874140635497,"2005-10","2005-Q4",109300,-0.155535224153705,"2001-04"
2016-05-31,34180,"Sunderland","MA","Greenfield Town","Franklin",6560,284600,-0.0028030833917309,-0.00210378681626928,0.0390653523183644,0.0194240371417416,-0.0011868745546133,"2005-10","2005-Q4",297900,-0.044645854313528,"2005-05"
